id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,Finance_1.id,Finance_1.member_id,Finance_1.loan_amnt,Finance_1.funded_amnt,Finance_1.funded_amnt_inv,Finance_1.term,Finance_1.int_rate,Finance_1.installment,Finance_1.grade,Finance_1.sub_grade,Finance_1.emp_title,Finance_1.emp_length,Finance_1.home_ownership,Finance_1.annual_inc,Finance_1.verification_status,Finance_1.issue_d,Finance_1.loan_status,Finance_1.pymnt_plan,Finance_1.desc,Finance_1.purpose,Finance_1.title,Finance_1.zip_code,Finance_1.addr_state,Finance_1.dti
658968,0,01/11/99,0,NA,97,7,1,12941,0.874,21,f,0,0,6460.793524,6460.79,5599.99,860.8,0,0,0,01/06/13,58,,01/12/15,658968,842800,5600,5600,5600, 36 months,0.1037,181.68,B,B3,UNITED STATES COAST GUARD,6 years,MORTGAGE,56000,Verified,01/01/11,Fully Paid,n,"  Borrower added on 01/24/11 > I have 2 credit cards i would like to pay off, they both have over 18% interest. As stated I am in the coast guard, and plan to retire there. I own a home, and 2 cars and have not had any late payments for years...<br/>",debt_consolidation,get rid of credit cards!,335xx,FL,23.87
658628,0,01/09/90,0,NA,NA,7,0,1917,0.196,19,f,0,0,7058.135237,7058.14,6500,558.14,0,0,0,01/02/14,214.61,,01/05/16,658628,842323,6500,6500,6500, 36 months,0.0542,196.04,A,A1,Dallas County CSCD,6 years,MORTGAGE,480000,Source Verified,01/01/11,Fully Paid,n,,home_improvement,air conditioner loan,750xx,TX,0.09
658553,0,01/09/01,0,NA,NA,5,0,23592,0.786,14,f,0,0,15365.6041,15365.6,13499.99,1865.62,0,0,0,01/01/13,5798.5,,01/02/13,658553,842237,13500,13500,13500, 36 months,0.1,435.61,B,B2,Patchin Pictures,6 years,MORTGAGE,36000,Not Verified,01/01/11,Fully Paid,n,  Borrower added on 01/21/11 > I'm looking to consolidate 3 high interest credit card balances into one convenient sum with a better interest rate. I have a very good credit score highly based on never missing a payment and always paying more than the minimum per month.<br/>,debt_consolidation,Debt Consolidation,890xx,NV,21.7
658546,0,01/09/98,0,52,NA,6,0,9202,0.526,8,f,0,0,8947.123846,8947.12,8000,947.12,0,0,0,01/11/12,263.43,,01/11/12,658546,842227,8000,8000,8000, 36 months,0.1037,259.53,B,B3,RTKL Associates,6 years,RENT,51996,Not Verified,01/02/11,Fully Paid,n,  Borrower added on 01/30/11 > The funds will be used to pay off credit card debt.  I've been a good borrower for years where I aim to pay off loans asap.  I would like to pay this loan in full within 2 years via larger monthly payments.  I currently work at a architectural firm in the DC area.  I've been promoted early last year and currently working on two projects were are actively either under construction or in design.  Thank you in advance for supporting this loan.<br/>,debt_consolidation,Credit consolidation,200xx,DC,13.34
658517,0,01/09/97,1,52,NA,6,0,10692,0.898,18,f,0,0,27168.20996,27130.99,18250,8918.21,0,0,0,01/08/15,3084.98,,01/03/16,658517,842189,18250,18250,18225, 60 months,0.1714,454.94,E,E3,Northern Wasco PUD,6 years,MORTGAGE,49000,Verified,01/01/11,Fully Paid,n,"  Borrower added on 01/20/11 > Paying off credit card bills and loan<br/> Borrower added on 01/21/11 > My family and I just bought a house and we are trying to pay our debt down.  We are getting married in October plus my fiance has a 4 year old little girl. Being able to pay down most of my debt will help tremendously with our day to day activities.<br/> Borrower added on 01/26/11 > One question ask alot is what will I do with my Credit cards when paid off. I will cut up all but one Card to use in case off emergencies. (ex: There is death in the family and need a plane ticket, NOT Iwant a 55 inch flat screen.) I hope this helps. Thank You for Funding this Loan.<br/>",debt_consolidation,No more debt,970xx,OR,22.14
658430,0,01/09/99,3,38,NA,7,0,6357,0.25,21,f,0,0,30673.08033,30642.41,25000,5673.08,0,0,0,01/02/14,877.68,,01/02/14,658430,842080,25000,25000,24975, 36 months,0.138,852.02,C,C4,,6 years,MORTGAGE,96000,Source Verified,01/01/11,Fully Paid,n,"  Borrower added on 01/20/11 > the use for this loan is for working capital,also to pay off loans,Our company<br/>has been in business for 6.5 yrs and growing.this will help our company.Our<br/>goal this year for the company will exceed 780,000.I like the fact that there is someone who can help out the small business with out all the run around the banks give.Also I'm looking for a company that i can look at to do future business if and when i need it.<br/> Borrower added on 01/20/11 > my company have been in business for 6.5yrs and still growing.the loan that is needed is for to pay off a loan through on deck capital and my day to day <br/>working capital,our busy season is coming up and i need to be ready,with new equitment .this year our goal is to reach total sales of 780,000.by this loan i can move the money where is it is needed the most.<br/>",small_business,Small Business Loan,233xx,VA,1.48
658251,0,01/11/02,0,NA,NA,11,0,11739,0.838,22,f,0,0,11616.89141,11529.76,9999.99,1616.9,0,0,0,01/02/14,349.66,,01/10/15,658251,841791,10000,10000,9925, 36 months,0.1,322.68,B,B2,NY Presbyterian Hospital,6 years,RENT,40000,Verified,01/01/11,Fully Paid,n,"  Borrower added on 01/21/11 > Worked at hospital for 5+ years. Recently became a X-ray tech, my 2011 annual income should almost double from previous year. Paying very high interest on credit cards, mostly because of school.<br/>",credit_card,Personal Loan,100xx,NY,23.82
657771,0,01/08/00,1,NA,NA,9,0,7097,0.12,34,f,0,0,21248.56069,21248.56,20000,1248.56,0,0,0,01/01/13,56.99,,01/02/13,657771,817108,20000,20000,20000, 36 months,0.0617,609.99,A,A3,The Palace,6 years,MORTGAGE,100000,Source Verified,01/02/11,Fully Paid,n,,home_improvement,Home Improvement,331xx,FL,9.43
657727,1,01/10/06,0,20,NA,8,0,4585,0.605,9,f,0,0,12751.28792,12716.82,9250,3501.29,0,0,0,01/11/13,139.12,,01/05/16,657727,841149,9250,9250,9225, 60 months,0.1751,232.44,E,E4,JP Morgan Chase,6 years,RENT,21000,Source Verified,01/01/11,Fully Paid,n,"  Borrower added on 01/19/11 > I am a full-time senior Teller at JP Morgan Chase. I have been with the company for 6 years, and I will soon assume a promotion within the company. My pay for the upcoming calendar year has also increased to $36,000. In addition to this, my combined household income amounts to $104,000.<br/><br/>I will use this loan to consolidate some personal debt and credit cards.<br/><br/>I will be glad to answer any additional questions,<br/><br/>Regards<br/>",debt_consolidation,Debt Consolidation,113xx,NY,10.4
657476,0,01/10/03,0,45,NA,13,0,7681,0.6,16,f,0,0,4715.185343,4715.19,4375,340.19,0,0,0,01/03/12,34.75,,01/01/16,657476,840833,4375,4375,4375, 36 months,0.0963,140.42,B,B1,Kamaaina Kids,6 years,OWN,16500,Not Verified,01/01/11,Fully Paid,n,  Borrower added on 01/19/11 > hi my name is davelyn and im from hawaii ive never been off the island before and im 25 yrs old and a bunch of my friends are taking a trip to europe and i really wanna go because ive never been off this island and also always wanted to see europe and explore life beyond the islands so i need a little help.... thank you for listening and if you helped me thank you thank you and god bless<br/>,major_purchase,Looking for a little help,967xx,HI,17.53
657427,0,01/04/93,0,NA,NA,15,0,49148,0.955,31,f,0,0,14174.71,14174.71,10000,4174.71,0,0,0,01/03/15,2710.44,,01/05/16,657427,840774,10000,10000,10000, 60 months,0.1528,239.38,D,D3,Northrop Grumman Aerospace Systems,6 years,MORTGAGE,80000,Source Verified,01/01/11,Fully Paid,n,"  Borrower added on 01/20/11 > Thanks for your interest in my loan. I am trying to consolidate 3 department store-type credit cards with this loan. All have interest rates of ~25%, so securing this loan will save me some money in interest charges, not to mention guarantee it's paid-off in 5 years. <br/><br/>About me: I've been in my current job for 6 years, and am very stable in my position there. I've owned my home for almost 3 years now, and am confident I will be staying here. I have a regular, fixed-rate mortgage with no 2nd loans or line of credit. <br/><br/>Please contact me if you have any questions! Thanks again for your interest!<br/>",debt_consolidation,Consolidating for 2011,905xx,CA,23.32
657378,0,01/10/99,0,71,NA,15,0,12389,0.243,37,f,0,0,26262.41823,25737.18,25000,1262.42,0,0,0,01/08/11,22191.81,,01/05/15,657378,840715,25000,25000,24500, 36 months,0.1074,815.4,B,B4,Procter & Gamble,6 years,RENT,120000,Verified,01/01/11,Fully Paid,n,  Borrower added on 01/18/11 > This loan is re-finance the loan received by members of Lending Club back in June of last year.  My credit has improved and I have been approved for a lower interest rate which I want to take advantage of.  My existing account will be paid in full and I will maintain this new account with the lower interest rate and montly payment.<br/>,credit_card,Lower Rate = Happier Me,301xx,GA,18.49
657107,1,01/11/04,0,11,NA,5,0,0,0,17,f,0,0,5192.36,5192.36,4000,1192.36,0,0,0,01/11/15,222.53,,01/04/16,657107,840398,4000,4000,4000, 60 months,0.1111,87.19,B,B5,US Army,6 years,MORTGAGE,54000,Verified,01/01/11,Fully Paid,n,"  Borrower added on 01/19/11 > I work for the us army and will be employed with them for the next 4 years until I extend my contract for another 6, my job Is very stable the purpose of this loan is to consolidate some bills I have and make it easier to manage with one payment. My monthly income is over 3000 without bonuses.<br/>",debt_consolidation,payoff,136xx,NY,20.49
656846,0,01/01/70,3,NA,NA,15,0,15360,0.483,22,f,0,0,8088.561276,8088.56,7000,1088.56,0,0,0,01/02/14,240.62,,01/05/16,656846,840065,7000,7000,7000, 36 months,0.0963,224.66,B,B1,Oasis Landscape Construction,6 years,MORTGAGE,66000,Verified,01/01/11,Fully Paid,n,,car,2005 CK 2500,875xx,NM,22.84
656642,0,01/09/02,3,NA,NA,6,0,15860,0.721,16,f,0,0,978.9,977.68,436.51,542.39,0,0,0,01/04/11,490.63,,01/05/16,656642,839834,20000,20000,19975, 60 months,0.164,490.63,E,E1,Nationwide Insurance,6 years,OWN,65000,Source Verified,01/01/11,Charged Off,n,,debt_consolidation,Jawad's Personal Loan,957xx,CA,21.62
656295,1,01/10/01,0,8,NA,4,0,3573,0.76,21,f,0,0,17467.04174,17437.93,15000,2467.04,0,0,0,01/02/12,9493.61,,01/02/12,656295,839404,15000,15000,14975, 60 months,0.2011,398.33,G,G1,City of Phoenix,6 years,MORTGAGE,75000,Verified,01/01/11,Fully Paid,n,"  Borrower added on 01/18/11 > We are going to use the funds to remodel our master bath,new flooring and shutters.<br/>",home_improvement,Home Improvements,850xx,AZ,4.58
656213,0,01/12/96,1,NA,NA,12,0,60689,0.565,43,f,0,0,15344.29125,15312.32,12000,3344.29,0,0,0,01/09/14,4387.79,,01/09/14,656213,839304,12000,12000,11975, 60 months,0.1111,261.57,B,B5,Phelps Dunbar LLP,6 years,MORTGAGE,101000,Source Verified,01/01/11,Fully Paid,n,  Borrower added on 01/17/11 > I am employed (and have been employed for six years) in a very stable profession and have excellent credit.  I have never been late on a payment on any account.  I intend to use the funds to pay down debt.  I appreciate your consideration of my loan request.<br/>,debt_consolidation,Debt Consolidation ,708xx,LA,13.72
656165,0,01/07/00,1,NA,NA,14,0,2689,0.213,19,f,0,0,12589.35288,12589.35,10000,2589.35,0,0,0,01/02/14,370.5,,01/02/14,656165,839241,10000,10000,10000, 60 months,0.1565,241.33,D,D4,Voce Communications,6 years,MORTGAGE,95000,Verified,01/01/11,Fully Paid,n,"  Borrower added on 01/17/11 > I plan to use the funds to consolidate some high-interest credit card debt of which I am paying $1,300 a month currently for. What makes me a good borrower: I'm a responsible adult, with a credit score in 740 range. I've been employed with the same team for almost 7 years working on creating social media applications for start-ups and Fortune 100 companies.<br/> Borrower added on 01/17/11 > Combined household income &gt; $130,000<br/> Borrower added on 01/17/11 > More information:<br/><br/>* Paying $1,300 a month now (double my minimum payments)<br/>* Looking to be able to save more a month by paying a note with a lower interest rate than all but one credit card. <br/>* Fixed monthly payments: $1690 (mortgage+insurance), $445 (car), $795 (bills &amp; utilities), $250 (student loans)<br/><br/>Credit Card Breakdown:<br/>$14,136 @ 13.24%<br/>3,561 @ 25%<br/>2,346 @ 25.99%<br/>1,944 @ 27.24%<br/>1,066 @ 17.24%<br/>452 @ 22.8%<br/>153 @ 17.24%<br/>",debt_consolidation,Consolidate Debt,338xx,FL,17.84
655882,0,01/02/99,3,NA,NA,10,0,2125,0.299,35,f,0,0,4786.436111,4786.44,4200,586.44,0,0,0,01/10/12,3111.03,,01/11/12,655882,838873,4200,4200,4200, 60 months,0.0963,88.48,B,B1,City of Longmont,6 years,MORTGAGE,65000,Source Verified,01/02/11,Fully Paid,n,  Borrower added on 01/29/11 > Buying a watch<br/>,major_purchase,Major purchase,805xx,CO,15.1
655857,0,01/09/96,0,NA,NA,8,0,83622,0.293,17,f,0,0,27482.53512,26877.93,25000,2482.54,0,0,0,01/04/12,48.85,,01/01/15,655857,838841,25000,25000,24450, 36 months,0.1074,815.4,B,B4,SPAWAR,6 years,MORTGAGE,105000,Verified,01/01/11,Fully Paid,n,  Borrower added on 01/20/11 > Family of 5 seeking funding for debt consolidation. We have never defaulted on any credit cards or loans.  We own our home and would like to become debt free.<br/> Borrower added on 01/23/11 > My job is directly tied to maintaining excellent credit for my security clearance. I will not default on any of my loans or mortgages as it directly jeopardizes my current employment and future promotions. In essence - by investing in this loan - you are guaranteed a solid and reliable investment.<br/>,debt_consolidation,RightTheEconomy,921xx,CA,9.65
654789,0,01/07/01,0,45,NA,7,0,9708,0.599,20,f,0,0,8361.788242,8335.66,8000,361.79,0,0,0,01/08/11,7081.61,,01/04/16,654789,837364,8000,8000,7975, 36 months,0.0963,256.76,B,B1,frito-lay,6 years,RENT,60000,Verified,01/01/11,Fully Paid,n,  Borrower added on 01/14/11 > im using this loan to pay off credit card debt. i have good credit and have been at my job for 6 years.<br/>,credit_card,damracer,023xx,MA,14.38
654352,0,01/03/98,1,47,NA,12,0,8906,0.396,37,f,0,0,14016.11814,14016.12,12000,2016.12,0,0,0,01/02/14,400.95,,01/03/14,654352,836833,12000,12000,12000, 36 months,0.1037,389.3,B,B3,EGC Enviromental,6 years,MORTGAGE,70000,Not Verified,01/01/11,Fully Paid,n,,debt_consolidation,Credit card consolidation,064xx,CT,17.79
654239,1,01/07/92,1,23,NA,7,0,23220,0.644,19,f,0,0,10678.47074,10678.47,10000,678.47,0,0,0,01/07/12,31.56,,01/12/15,654239,836684,10000,10000,10000, 36 months,0.164,353.55,E,E1,Air Products and Chemicals,6 years,MORTGAGE,100400,Verified,01/01/11,Fully Paid,n,"  Borrower added on 01/13/11 > I started a niche chemical manufacturing business in 1992.  Currently I have 4 distributors, but I also have a good bit of debt because of some bad advice over the years, bad moves in marketing, recent expansion, and a customer who spent much of this summer ordering large quantities then telling me to hold it in the warehouse (thus destroying my cash flow).  The worst thing, though, was doing my financing with credit cards.  Bear with me for the whole situation...<br/><br/>I keep my business finances and personal finances completely separate, with the single exception that the 4 credit cards are personally guaranteed, although they &quot;belong&quot; to the business.  Personally I have no debt beyond my mortgage; we only have one credit card in case of emergencies.  My professional income (I am employed full time as a research chemist) ensures that the business is a hobby, although a somewhat lucrative one, and income from it has paid for vacations, lessons for the kids, etc.<br/><br/>I have always carried 10-20k debt on the business side because I could get by with that and I kept saying I'd get it all paid off eventually, but now, having expanded the business over the past couple of years and hitting some hiccups alluded to above which really hurt my cash flow, I'm now carrying around 46k at about 30% APR.<br/><br/>I'm whittling this down and have turned to some others to help with the money management to finally get serious about paying close attention to cash flow and debt load.  And part of that is trying to ease that monthly slam of interest.  This loan will be to help lower the amount that goes to interest every month so that it can instead go to principal.<br/>",small_business,Credit Cards Built my Business(doh!!),181xx,PA,24.17
654063,0,01/10/84,1,NA,NA,14,0,45632,0.452,22,f,0,0,34693.18651,34658.49,25000,9693.19,0,0,0,01/06/14,11202.04,,01/08/14,654063,836478,25000,25000,24975, 60 months,0.1565,603.32,D,D4,Covidien,6 years,MORTGAGE,105000,Verified,01/01/11,Fully Paid,n,"  Borrower added on 01/13/11 > Purpose of loan: <br/><br/>This loan will allow me to pay off my credit card debts and consolidate them into one monthly payment.<br/><br/>My financial situation: <br/><br/>I have a secure job with a high base salary and a non capped commission. My company pays for my gas and car and my fiance helps to cover bills which leaves me with little, to no expenses. I have the income to cover all current payments, but would like to consolidate everything into one payment with a better interest rate. <br/><br/>Monthly Net Income: $8,500<br/><br/>Monthly Expenses: $3,150<br/>Housing: $1,100.00<br/>Insurance: $0 (company car)<br/>Car expenses: $0 <br/>Utilities: $300.00<br/>Phone, Cable, Internet: $150.00<br/>Food, entertainment: $500.00<br/>Clothing, household expenses: $300.00<br/>Credit cards and other loans: $800.00<br/>",credit_card,Consolidate debts into one payment,303xx,GA,16.75
653166,0,01/10/98,2,NA,NA,3,0,2410,0.964,23,f,0,0,5437.800879,4894.02,5000,437.8,0,0,0,01/02/12,12.94,,01/02/12,653166,835318,5000,5000,4500, 36 months,0.1268,167.71,C,C1,BJC Healthcare,6 years,MORTGAGE,35000,Source Verified,01/01/11,Fully Paid,n,,major_purchase,Private Purchase,622xx,IL,6.65
